CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100015785,209,57810,213739,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1566,NAMED,YHGJECVSSKXFCJ-KUBAVDMBBQ,OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,nisinate (24:6n3),nisinate (24:6n3),68378-49-4,9967286,HMDB0013025,,11792612,Neg
100015786,402,57476,211139,Lipid,Dihydrosphingomyelins,3103,NAMED,,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:0/20:0, d16:0/22:0)*","sphingomyelin (d18:0/20:0, d16:0/22:0)*",,,,,,Pos Late
100015787,402,57475,211138,Lipid,Sphingomyelins,3121,NAMED,,CCCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)/C=C/CCCCCCCCCCCCC)COP([O-])(OCC[N+](C)(C)C)=O)=O,"sphingomyelin (d18:1/19:0, d19:1/18:0)*","sphingomyelin (d18:1/19:0, d19:1/18:0)*",,,,,,Pos Late
100015788,402,57474,211137,Lipid,Sphingomyelins,3110,NAMED,,[H][C@](NC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,sphingomyelin (d18:2/18:1)*,sphingomyelin (d18:2/18:1)*,,,HMDB0001348,,52931155,Pos Late
100015789,402,57479,211142,Lipid,Sphingomyelins,3112,NAMED,,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCC/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O,sphingomyelin (d18:2/24:2)*,sphingomyelin (d18:2/24:2)*,,,,,,Pos Late
100015790,402,57480,211143,Lipid,Sphingomyelins,3126,NAMED,,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:2/21:0, d16:2/23:0)*","sphingomyelin (d18:2/21:0, d16:2/23:0)*",,,,,,Pos Late
100015791,402,57482,211145,Lipid,Sphingomyelins,3111,NAMED,,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCC/C=C/CCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,sphingomyelin (d18:2/23:1)*,sphingomyelin (d18:2/23:1)*,,,,,,Pos Late
100015792,402,57478,211141,Lipid,Sphingomyelins,3132,NAMED,JONXXLXMISNQNG-BXMSAMRLBO,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",,24846885,,,,Pos Late
100015793,402,57483,211146,Lipid,Sphingomyelins,3117,NAMED,,[H][C@](NC(CCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,"sphingomyelin (d17:2/16:0, d18:2/15:0)*","sphingomyelin (d17:2/16:0, d18:2/15:0)*",,,,,,Pos Late
100015831,402,57511,211212,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1893,NAMED,,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,linolenoylcarnitine (C18:3)*,linolenoylcarnitine (C18:3)*,,,,,,Pos Late
100015832,402,57514,211215,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1869,NAMED,IUMXSSOVGPXXJL-UHFFFAOYAY,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCCCC,behenoylcarnitine (C22)*,behenoylcarnitine (C22)*,,28639204,HMDB0062468,,71464577,Pos Late
100015833,402,57513,211214,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1868,NAMED,SVJLJQBGUITFLI-UHFFFAOYAV,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCC,arachidoylcarnitine (C20)*,arachidoylcarnitine (C20)*,,28639199,HMDB0006460,,53477833,Pos Late
100015835,402,57516,211217,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1871,NAMED,KOCKWDDTAHPJSX-UHFFFAOYAQ,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)=O,cerotoylcarnitine (C26)*,cerotoylcarnitine (C26)*,,35015992,HMDB0006347,,53477828,Pos Late
100015836,402,57517,211218,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1891,NAMED,,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCC/C=C/CCCCCCCCCCCCCCCCCCCC,ximenoylcarnitine (C26:1)*,ximenoylcarnitine (C26:1)*,,,,,,Pos Late
100015837,402,57518,211219,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1895,NAMED,,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,arachidonoylcarnitine (C20:4),arachidonoylcarnitine (C20:4),,,HMDB0006455,,136212424,Pos Late
100015838,402,57519,211220,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1888,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCC/C=C/CCCCCCCC,eicosenoylcarnitine (C20:1)*,eicosenoylcarnitine (C20:1)*,,,,,,Pos Late
100015839,402,57520,211221,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1894,NAMED,,O=C(CCCCCCCCC/C=C\C/C=C\CCCCC)OC(C[N+](C)(C)C)CC([O-])=O,dihomo-linoleoylcarnitine (C20:2)*,dihomo-linoleoylcarnitine (C20:2)*,,,,,,Pos Late
100015840,402,57521,211222,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1896,NAMED,,O=C(CCCCCC/C=C/C/C=C/C/C=C/CCCCC)OC(CC([O-])=O)C[N+](C)(C)C,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,,,,,,Pos Late
100015841,402,57525,211226,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1889,NAMED,,O=C(CCCCCCCCCCC/C=C\CCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C,erucoylcarnitine (C22:1)*,erucoylcarnitine (C22:1)*,,,,,,Pos Late
100015842,402,57522,211223,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1864,NAMED,,O=C(CCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,pentadecanoylcarnitine (C15)*,pentadecanoylcarnitine (C15)*,,,HMDB0062517,,123132011,Pos Late
100015846,402,57531,211232,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1890,NAMED,,O=C(CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,nervonoylcarnitine (C24:1)*,nervonoylcarnitine (C24:1)*,,,,,,Pos Late
100015847,402,57524,211225,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1904,NAMED,,CCCCC/C=C\C/C=C\CCCCCCCCCCCCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,tetracosadienoylcarnitine (C24:2)*,tetracosadienoylcarnitine (C24:2)*,,,,,,Pos Late
100015848,402,57526,211227,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1898,NAMED,,CCCCC/C=C\C/C=C\CCCCCCCCCCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,docosadienoylcarnitine (C22:2)*,docosadienoylcarnitine (C22:2)*,,,,,71464511,Pos Late
100015849,402,57527,211228,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1899,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCCCC/C=C/C/C=C/C/C=C/CC,docosatrienoylcarnitine (C22:3)*,docosatrienoylcarnitine (C22:3)*,,,,,,Pos Late
100015850,402,57528,211229,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1900,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,adrenoylcarnitine (C22:4)*,adrenoylcarnitine (C22:4)*,,,,,,Pos Late
100015851,402,57529,211230,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1901,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,docosapentaenoylcarnitine (C22:5n3)*,docosapentaenoylcarnitine (C22:5n3)*,,,,,71464594,Pos Late
100015852,402,57530,211231,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1902,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CC/C=C/C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,docosapentaenoylcarnitine (C22:5n6)*,docosapentaenoylcarnitine (C22:5n6)*,,,,,71464594,Pos Late
100015870,402,57597,212149,Lipid,Sphingosines,3170,NAMED,,CCCCCCCCCCCCCCC/C=C/C(O)C(N)CO,eicosanoylsphingosine (d20:1)*,eicosanoylsphingosine (d20:1)*,,,,,,Pos Late
100015876,402,57673,213167,Xenobiotics,Drug - Antibiotic,5477,NAMED,KDLRVYVGXIQJDK-AWPVFWJPBP,CCC[C@@H]1C[C@@H](C(N[C@H]([C@@H](Cl)C)[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O2)=O)N(C)C1,clindamycin,clindamycin,18323-44-9,393915,HMDB0015321,"DG00435,C06914,D00277",446598,Pos Late
100015878,209,57642,212683,Xenobiotics,Drug - Antibiotic,5506,NAMED,VAOCPAMSLUNLGC-UHFFFAOYAG,Cc1n(CCO)c([N+]([O-])=O)cn1,metronidazole,metronidazole,73334-05-1,4029,HMDB0015052,"DG00006,C07203,D00409",4173,Neg
100015895,400,57693,213113,Xenobiotics,Drug - Antibiotic,5467,NAMED,MLYYVTUWGNIJIB-BXKDBHETBA,Cc1sc(SCC2=C(C(O)=O)N3[C@H](SC2)[C@H](NC(Cn4nnnc4)=O)C3=O)nn1,cefazolin,cefazolin,27614-46-1,30723,HMDB0015422,"D02299,C06880",33255,Pos Early
100015962,400,57687,213101,Amino Acid,Lysine Metabolism,138,NAMED,CDLVFVFTRQPQFU-UHFFFAOYAF,C[N+](C)(C)CCCCC([O-])=O,"N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",,34236878,,,14274897,Pos Early
100015966,402,57635,212257,Cofactors and Vitamins,Vitamin A Metabolism,4432,NAMED,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (1),carotene diol (1),,,,,,Pos Late
100015967,402,57636,212258,Cofactors and Vitamins,Vitamin A Metabolism,4433,NAMED,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (2),carotene diol (2),,,,,,Pos Late
100015968,402,57637,212259,Cofactors and Vitamins,Vitamin A Metabolism,4434,NAMED,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (3),carotene diol (3),,,,,,Pos Late
100015972,209,57707,212491,Xenobiotics,Drug - Antibiotic,5515,NAMED,,Fc1ccc(C(Cn2ncnc2)(O)Cn3ncnc3)c(F)c1,fluconazole,fluconazole,86386-73-4,3248,HMDB0014342,C07002,3365,Neg
100016058,400,61778,218150,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1872,NAMED,,C/C=C/C(OC(CC([O-])=O)C[N+](C)(C)C)=O,butenoylcarnitine (C4:1),butenoylcarnitine (C4:1),,,,,,Pos Early
100016063,400,61779,218152,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",1843,NAMED,,CC(CCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O)C,isocaproylcarnitine,isocaproylcarnitine,,,,,,Pos Early
100016069,402,61769,218137,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1883,NAMED,,CCCCCC/C=C\CCCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O,5-dodecenoylcarnitine (C12:1),5-dodecenoylcarnitine (C12:1),,,HMDB13326,,91825571,Pos Late
100019794,209,62277,219248,Lipid,"Fatty Acid, Dicarboxylate",1707,NAMED,,CCC(O)C1=C(C)C(C(O)=O)=C(CCC(O)=O)O1,hydroxy-CMPF*,hydroxy-CMPF*,,,,,,Neg
100019800,402,61839,218537,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1929,NAMED,,CCCCCCCCCCCCCC(O)CC(OC([N+](C)(C)C)CCC([O-])=O)=O,3-hydroxypalmitoylcarnitine,3-hydroxypalmitoylcarnitine,,,HMDB0013336,,126456228,Pos Late
100019801,402,61840,218539,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1930,NAMED,YBCVTTMMURGSEY-LMLDZDDJBA,CCCCCCCC/C=C\CCCCCC(O)CC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O,3-hydroxyoleoylcarnitine,3-hydroxyoleoylcarnitine,,48061587,,,129637446,Pos Late
100019892,209,61700,218003,Lipid,"Fatty Acid, Monohydroxy",1974,NAMED,CPLYLXYEVLGWFJ-UHFFFAOYAX,CCCCCCCCCCCCCCCCCCC(O)C(O)=O,2-hydroxyarachidate*,2-hydroxyarachidate*,,4395406,,,5225199,Neg
100019893,209,61701,218005,Lipid,"Fatty Acid, Monohydroxy",1992,NAMED,,CCCCCCCCCCCCCCCCCC(O)CC(O)=O,3-hydroxyarachidate*,3-hydroxyarachidate*,,4446045,HMDB0062566,,5282918,Neg
100019915,400,61705,218049,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4250,NAMED,,NC1=NC(N(C=C1)[C@@H]2O[C@@H]([C@H]([C@H]2OP(O)(O)=O)O)CO)=O,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),cytidine 2' or 3'-monophosphate (2' or 3'-CMP),,,"HMDB0240312,HMDB0011692","C03104,C05822","66535,53481031",Pos Early
100019957,209,61822,218242,Lipid,Endocannabinoid,2198,NAMED,CLHUCXCVFSEJRR-UHFFFAOYAZ,CCCCCCCCCCCCCCCCCC(NC(C(O)=O)CO)=O,N-stearoylserine*,N-stearoylserine*,,15545488,,,,Neg
100019966,209,61843,218451,Lipid,"Fatty Acid, Monohydroxy",1991,NAMED,,CCCCCCCC/C=C/CCCCCC(O)CC(O)=O,3-hydroxyoleate*,3-hydroxyoleate*,,,,,,Neg
100019968,305,61858,218556,Carbohydrate,Pentose Metabolism,1290,NAMED,,OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,lyxonate,lyxonate,,,,,,Polar
100019978,209,61861,218578,Lipid,"Fatty Acid, Dicarboxylate",1700,NAMED,,O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O,octadecenedioate (C18:1-DC),octadecenedioate (C18:1-DC),,,,,9543674,Neg
100019981,305,61866,218583,Lipid,"Fatty Acid, Dicarboxylate",1675,NAMED,,OC(CCC/C=C/C(O)=O)=O,heptenedioate (C7:1-DC)*,heptenedioate (C7:1-DC)*,,,,,,Polar
100019982,209,61860,218580,Lipid,"Fatty Acid, Dicarboxylate",1701,NAMED,,O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O,octadecadienedioate (C18:2-DC)*,octadecadienedioate (C18:2-DC)*,,,,,,Neg
100020004,209,61871,218621,Lipid,"Fatty Acid, Dicarboxylate",1708,NAMED,,OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,168762,HMDB0061643,,194501,Neg
100020204,209,62059,218862,Lipid,"Fatty Acid, Amino",1757,NAMED,,OC(C(CCCCCC)N([H])C(C)=O)=O,N-acetyl-2-aminooctanoate*,N-acetyl-2-aminooctanoate*,,86248,HMDB0059745,,95555,Neg
100020205,400,62060,218876,Amino Acid,Alanine and Aspartate Metabolism,43,NAMED,ZBYVTTSIVDYQSO-REOHCLBHBO,O=C(O)[C@@H](N)CC(NO)=O,hydroxyasparagine**,hydroxyasparagine**,,88149,HMDB32332,C20631,15991574,Pos Early
100020217,400,62947,220818,Amino Acid,Urea cycle; Arginine and Proline Metabolism,519,NAMED,,O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O,"N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",,,HMDB0240365,,,Pos Early
100020219,400,62863,220648,Xenobiotics,Food Component/Plant,4786,NAMED,OLNJUISKUQQNIM-UHFFFAOYAL,O=CC1=CNC2=CC=CC=C12,3-formylindole,3-formylindole,487-89-8,9838,HMDB29737,C08493,10256,Pos Early
100020241,400,62104,218950,Peptide,Gamma-glutamyl Amino Acid,649,NAMED,,NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O,gamma-glutamylcitrulline*,gamma-glutamylcitrulline*,,,,,,Pos Early
100020259,209,63658,223041,Partially Characterized Molecules,Partially Characterized Molecules,6402,NAMED,,,glutamine conjugate of C7H12O2*,glutamine conjugate of C7H12O2*,,,,,,Neg
100020261,209,63657,223045,Partially Characterized Molecules,Partially Characterized Molecules,6400,NAMED,,,glutamine conjugate of C6H10O2 (1)*,glutamine conjugate of C6H10O2 (1)*,,,,,,Neg
100020262,209,63660,223046,Partially Characterized Molecules,Partially Characterized Molecules,6401,NAMED,,,glutamine conjugate of C6H10O2 (2)*,glutamine conjugate of C6H10O2 (2)*,,,,,,Neg
100020276,402,62152,219058,Lipid,Sphingomyelins,3113,NAMED,,CCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,"sphingomyelin (d17:1/14:0, d16:1/15:0)*","sphingomyelin (d17:1/14:0, d16:1/15:0)*",,,,,,Pos Late
100020343,209,62850,220619,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1551,NAMED,HXHZGHRLVRFQDR-HZJYTTRNBB,OC(CCC/C=C\C/C=C\CCCCC)=O,tetradecadienoate (14:2)*,tetradecadienoate (14:2)*,39039-37-7,4471834,HMDB0000560,,5312409,Neg
100020361,400,62853,220624,Amino Acid,Urea cycle; Arginine and Proline Metabolism,489,NAMED,YCCMTCQQDULIFE-UHFFFAOYAX,NC1CCCNC1=O,3-amino-2-piperidone,3-amino-2-piperidone,1892-22-4,4371576,HMDB0000323,,5200225,Pos Early
100020371,400,63151,221884,Amino Acid,Alanine and Aspartate Metabolism,33,NAMED,QCYOIFVBYZNUNW-BYPYZUCNBG,C[C@@](C(O)=O)(N(C)C)[H],"N,N-dimethylalanine","N,N-dimethylalanine",2812-31-9,4589713,,,5488191,Pos Early
100020377,209,64131,233912,Xenobiotics,Food Component/Plant,5225,NAMED,WYUFTYLVLQZQNH-JAJWTYFOBO,O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O,ethyl beta-glucopyranoside,ethyl beta-glucopyranoside,,108559,HMDB0029968,,121667,Neg
100020419,209,62566,219917,Amino Acid,Phenylalanine Metabolism,146,NAMED,,O=C(O)C(NC(C)C(O)=O)CC1=CC=CC=C1,1-carboxyethylphenylalanine,1-carboxyethylphenylalanine,,19276386,,,59100900,Neg
100020421,209,62564,219915,Amino Acid,Tyrosine Metabolism,164,NAMED,,O=C(O)C(NC(C)C(O)=O)CC1=CC=C(O)C=C1,1-carboxyethyltyrosine,1-carboxyethyltyrosine,,,,,,Neg
100020423,209,62562,219913,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",420,NAMED,,CC(C)C(NC(C)C(O)=O)C(O)=O,1-carboxyethylvaline,1-carboxyethylvaline,,,,,,Neg
100020425,209,62559,219910,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",340,NAMED,,O=C(O)C(NC(C)C(O)=O)CC(C)C,1-carboxyethylleucine,1-carboxyethylleucine,,,,,,Neg
100020427,209,62558,219909,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",391,NAMED,,O=C(O)C(C(C)CC)NC(C)C(O)=O,1-carboxyethylisoleucine,1-carboxyethylisoleucine,,,,,,Neg
100020478,209,62276,219247,Lipid,"Fatty Acid, Dicarboxylate",1690,NAMED,,CCCCC/C=C\C/C=C\CC(O)=O,dodecadienoate (12:2)*,dodecadienoate (12:2)*,,,,,25480,Neg
100020487,400,62309,219289,Amino Acid,Polyamine Metabolism,544,NAMED,,O=C(C)NCCCNCCCC(O)=O,N-acetyl-isoputreanine,N-acetyl-isoputreanine,,,,,131802901,Pos Early
100020547,209,62311,219291,Lipid,Pregnenolone Steroids,3255,NAMED,,C[C@]12CC[C@H](OS(=O)(O)=O)C[C@]1([H])CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@]4([H])C(CO)=O,21-hydroxypregnanolone monosulfate (1),21-hydroxypregnanolone monosulfate (1),,,,,,Neg
100020723,209,62396,219543,Nucleotide,Dinucleotide,4289,NAMED,,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C3=NC=NC(N([H])[H])=C3N=C2)OP(OC[C@H]([C@H]([C@H]4O)O)O[C@H]4N5C6=NC=NC(N([H])[H])=C6N=C5)(O)=O,(3'-5')-adenylyladenosine*,(3'-5')-adenylyladenosine*,,85040,,,94231,Neg
100020724,209,62760,220362,Nucleotide,Dinucleotide,4287,NAMED,LWBLDUTUVIXFJE-INFSMZHSBD,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C3=NC=NC(N([H])[H])=C3N=C2)OP(OC[C@H]([C@H]([C@H]4O)O)O[C@H]4N5C(N([H])C(N([H])[H])=NC6=O)=C6N=C5)(O)=O,(3'-5')-adenylylguanosine*,(3'-5')-adenylylguanosine*,,392294,,,135508729,Neg
100020725,209,62761,220363,Nucleotide,Dinucleotide,4294,NAMED,,OC1C(OP(OCC2OC(N3C=NC4=C3N=CN=C4N)C(O)C2O)(O)=O)C(CO)OC1N5C=NC6=C5N=C(N)NC6=O,(3'-5')-guanylyladenosine*,(3'-5')-guanylyladenosine*,,,,,,Neg
100020727,209,62397,219544,Nucleotide,Dinucleotide,4291,NAMED,PTLMIIUMLITBQT-NCOIDOBVBZ,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C=CC(N([H])[H])=NC2=O)OP(OC[C@H]([C@H]([C@H]3O)O)O[C@H]3N4C=CC(N([H])[H])=NC4=O)(O)=O,(3'-5')-cytidylylcytidine*,(3'-5')-cytidylylcytidine*,,85046,,,94237,Neg
100020728,209,62399,219546,Nucleotide,Dinucleotide,4293,NAMED,,OC1C(OP(OCC2OC(N3C=CC(NC3=O)=O)C(O)C2O)(O)=O)C(CO)OC1N4C=CC(N)=NC4=O,(3'-5')-cytidylyluridine*,(3'-5')-cytidylyluridine*,,,,,145459097,Neg
100020729,209,62398,219545,Nucleotide,Dinucleotide,4297,NAMED,,OC1C(OP(OCC2OC(N3C=CC(N)=NC3=O)C(O)C2O)(O)=O)C(CO)OC1N4C(NC(C=C4)=O)=O,(3'-5')-uridylylcytidine*,(3'-5')-uridylylcytidine*,,,,,145459103,Neg
100020746,209,62431,219598,Lipid,Monoacylglycerol,2880,NAMED,,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(OCC(O)CO)=O,1-meadoylglycerol (20:3n9)*,1-meadoylglycerol (20:3n9)*,,,,,,Neg
100020752,402,62436,219636,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1897,NAMED,,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(OC(CC([O-])=O)C[N+](C)(C)C)=O,meadoylcarnitine (C20:3n9)*,meadoylcarnitine (C20:3n9)*,,,,,,Pos Late
100020790,402,62477,219743,Xenobiotics,Drug - Psychoactive,5872,NAMED,PTJADDMMFYXMMG-UHFFFAOYAG,FC1=CC=C(C=C1)C2(CCCNC)OCC3=C2C=CC(C#N)=C3,desmethylcitalopram*,desmethylcitalopram*,,142424,HMDB0014021,C16608,162180,Pos Late
100020810,400,62485,219753,Xenobiotics,Drug - Gastrointestinal,5743,NAMED,DFJVUWAHTQPQCV-MDWZMJQEBH,[O-][N+](C)(C)CC1=CC=C(CSCCN([H])/C(N([H])C)=C/[N+]([O-])=O)O1,ranitidine N-oxide*,ranitidine N-oxide*,,2298463,,,62985,Pos Early
100020819,209,63731,223256,Lipid,Secondary Bile Acid Metabolism,3518,NAMED,,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])C[C@H](O)[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(NCC(O)=O)=O)[C@@]4(C)CC2,glycoursodeoxycholic acid sulfate (1),glycoursodeoxycholic acid sulfate (1),,,,,,Neg
100020825,400,62557,219908,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1922,NAMED,,C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O,3-hydroxyhexanoylcarnitine (1),3-hydroxyhexanoylcarnitine (1),,,,,,Pos Early
100020827,209,62567,219930,Xenobiotics,"Drug - Analgesics, Anesthetics",5387,NAMED,,CSC1=CC(NC(C)=O)=CC=C1OS(O)(=O)=O,3-(methylthio)acetaminophen sulfate*,3-(methylthio)acetaminophen sulfate*,,,,,,Neg
100020837,209,63042,221621,Xenobiotics,Drug - Topical Agents,5962,NAMED,AKEUNCKRJATALU-UHFFFAOYAG,OC(C1=C(O)C=CC=C1O)=O,"2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",303-07-1,8974,HMDB0013676,,9338,Neg
100020844,209,62784,220399,Lipid,Secondary Bile Acid Metabolism,3520,NAMED,,[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])C[C@H](O)[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(NCCS(=O)(O)=O)=O)[C@@]4(C)CC2,tauroursodeoxycholic acid sulfate (1),tauroursodeoxycholic acid sulfate (1),,,,,,Neg
100020893,209,62805,220431,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",448,NAMED,,OC(C(O)=O)C(O)/C=C/SC,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",,,HMDB0240388,,,Neg
